,Sentence #,Word,Tag
85251,,96,principal_street
85252,,e\c,rw
85253,,5TA,first_side_street
85254,,C,first_side_street
85255,,y,rw
85256,,calle,rw
85257,,5TA,second_side_street
85258,,E,second_side_street
85259,,PLAYAS,locality
85260,,DE,locality
85261,,MIRAMAR,locality
85262,,PLAYA,municipality
85263,," , ",rw
85264,,CIUDAD,province
85265,,DE,province
85266,,LA,province
85267,,HABANA,province
85268,Sentence 4426,Carr,rw
85269,,96,principal_street
85270,,Edifi,rw
85271,,A,building
85272,,entre,rw
85273,,5,first_side_street
85274,,E,first_side_street
85275,,y,rw
85276,,5,second_side_street
85277,,F,second_side_street
85278,," , ",rw
85279,,PLAYAS,locality
85280,,DE,locality
85281,,MIRAMAR,locality
85282,,PLAYA,municipality
85283,," , ",rw
85284,,CIUDAD,province
85285,,DE,province
85286,,LA,province
85287,,HABANA,province
85288,Sentence 4427,96,principal_street
85289,,EDIFICIO,rw
85290,,65066,building
85291,,aptto,rw
85292,,7C8,apartment
85293,,ent.,rw
85294,,5,first_side_street
85295,,E,first_side_street
85296,,y,rw
85297,,QUINTA,second_side_street
85298,,F,second_side_street
85299,," , ",rw
85300,,reparto,rw
85301,,PLAYAS,locality
85302,,DE,locality
85303,,MIRAMAR,locality
85304,,PLAYA,municipality
85305,," , ",rw
85306,,CIUDAD,province
85307,,DE,province
85308,,LA,province
85309,,HABANA,province
85310,Sentence 4428,96,principal_street
85311,,%,rw
85312,,czda.,rw
85313,,5,first_side_street
85314,,E,first_side_street
85315,,y,rw
85316,,5TA,second_side_street
85317,,F,second_side_street
85318,," , ",rw
85319,,rpt,rw
85320,,PLAYAS,locality
85321,,DE,locality
85322,,MIRAMAR,locality
85323,,PLAYA,municipality
85324,,CIUDAD,province
85325,,DE,province
85326,,LA,province
85327,,HABANA,province
85328,Sentence 4429,calle,rw
85329,,409,principal_street
85330,,entre,rw
85331,,Ave,rw
85332,,12,first_side_street
85333,,&%,rw
85334,,10,second_side_street
85335,,edf.,rw
85336,,60,building
85337,,SANTIAGO,locality
85338,,DE,locality
85339,,LAS,locality
85340,,VEGAS,locality
85341,," , ",rw
85342,,BOYEROS,municipality
85343,," , ",rw
85344,,CIUDAD,province
85345,,DE,province
85346,,LA,province
85347,,HABANA,province
85348,Sentence 4430,carret,rw
85349,,409,principal_street
85350,,entre,rw
85351,,calzada,rw
85352,,12,first_side_street
85353,,&%,rw
85354,,196,second_side_street
85355,," , ",rw
85356,,poblado,rw
85357,,SANTIAGO,locality
85358,,DE,locality
85359,,LAS,locality
85360,,VEGAS,locality
85361,," , ",rw
85362,,BOYEROS,municipality
85363,," , ",rw
85364,,CIUDAD,province
85365,,DE,province
85366,,LA,province
85367,,HABANA,province
85368,Sentence 4431,calle,rw
85369,,409,principal_street
85370,,e,rw
85371,,/,rw
85372,,pasaje,rw
85373,,198,first_side_street
85374,,y,rw
85375,,10,second_side_street
85376,," , ",rw
85377,,localidad,rw
85378,,SANTIAGO,locality
85379,,DE,locality
85380,,LAS,locality
85381,,VEGAS,locality
85382,," , ",rw
85383,,BOYEROS,municipality
85384,," , ",rw
85385,,CIUDAD,province
85386,,DE,province
85387,,LA,province
85388,,HABANA,province
85389,Sentence 4432,409,principal_street
85390,,edf.,rw
85391,,5H77,building
85392,,E/,rw
85393,,198,first_side_street
85394,,y,rw
85395,,196,second_side_street
85396,," , ",rw
85397,,SANTIAGO,locality
85398,,DE,locality
85399,,LAS,locality
85400,,VEGAS,locality
85401,," , ",rw
85402,,BOYEROS,municipality
85403,,CIUDAD,province
85404,,DE,province
85405,,LA,province
85406,,HABANA,province
85407,Sentence 4433,pasaje,rw
85408,,409,principal_street
85409,,entre,rw
85410,,10,first_side_street
85411,,y,rw
85412,,8,second_side_street
85413,,SANTIAGO,locality
85414,,DE,locality
85415,,LAS,locality
85416,,VEGAS,locality
85417,," , ",rw
85418,,BOYEROS,municipality
85419,," , ",rw
85420,,CIUDAD,province
85421,,DE,province
85422,,LA,province
85423,,HABANA,province
85424,Sentence 4434,Carr,rw
85425,,409,principal_street
85426,,edi,rw
85427,,A314,building
85428,,at.,rw
85429,,27,apartment
85430,,e/c,rw
85431,,110,first_side_street
85432,,y,rw
85433,,194,second_side_street
85434,,SANTIAGO,locality
85435,,DE,locality
85436,,LAS,locality
85437,,VEGAS,locality
85438,," , ",rw
85439,,OYEROS,municipality
85440,," , ",rw
85441,,CIUDAD,province
85442,,DE,province
85443,,LA,province
85444,,HABANA,province
85445,Sentence 4435,Calzada,rw
85446,,409,principal_street
85447,,e/,rw
85448,,196,first_side_street
85449,,y,rw
85450,,8,second_side_street
85451,,SANTIAGO,locality
85452,,DE,locality
85453,,LAS,locality
85454,,VEGAS,locality
85455,,BOYEROS,municipality
85456,," , ",rw
85457,,CIUDAD,province
85458,,DE,province
85459,,LA,province
85460,,HABANA,province
85461,Sentence 4436,409,principal_street
85462,,E\,rw
85463,,calle,rw
85464,,196,first_side_street
85465,,y,rw
85466,,194,second_side_street
85467,,SANTIAGO,locality
85468,,DE,locality
85469,,LAS,locality
85470,,VEGAS,locality
85471,," , ",rw
85472,,BOYEROS,municipality
85473,," , ",rw
85474,,CIUDAD,province
85475,,DE,province
85476,,LA,province
85477,,HABANA,province
85478,Sentence 4437,409,principal_street
85479,,entre,rw
85480,,calle,rw
85481,,8,first_side_street
85482,,y,rw
85483,,6,second_side_street
85484,," , ",rw
85485,,SANTIAGO,locality
85486,,DE,locality
85487,,LAS,locality
85488,,VEGAS,locality
85489,," , ",rw
85490,,BOYEROS,municipality
85491,," , ",rw
85492,,CIUDAD,province
85493,,DE,province
85494,,LA,province
85495,,HABANA,province
85496,Sentence 4438,czda.,rw
85497,,409,principal_street
85498,,e/c,rw
85499,,8,first_side_street
85500,,y,rw
85501,,192,second_side_street
85502,," , ",rw
85503,,SANTIAGO,locality
85504,,DE,locality
85505,,LAS,locality
85506,,VEGAS,locality
85507,,BOYEROS,municipality
85508,," , ",rw
85509,,CIUDAD,province
85510,,DE,province
85511,,LA,province
85512,,HABANA,province
85513,Sentence 4439,409,principal_street
85514,,entre,rw
85515,,ave.,rw
85516,,194,first_side_street
85517,,y,rw
85518,,6,second_side_street
85519,," , ",rw
85520,,localidad,rw
85521,,SANTIAGO,locality
85522,,DE,locality
85523,,LAS,locality
85524,,VEGAS,locality
85525,," , ",rw
85526,,BOYEROS,municipality
85527,," , ",rw
85528,,CIUDAD,province
85529,,DE,province
85530,,LA,province
85531,,HABANA,province
85532,Sentence 4440,409,principal_street
85533,,E\\,rw
85534,,calle,rw
85535,,194,first_side_street
85536,,yy,rw
85537,,avenida,rw
85538,,192,second_side_street
85539,," , ",rw
85540,,SANTIAAGO,locality
85541,,DE,locality
85542,,LAS,locality
85543,,VEGAS,locality
85544,," , ",rw
85545,,BOYEROS,municipality
85546,," , ",rw
85547,,CIUDAD,province
85548,,DE,province
85549,,LA,province
85550,,HABANA,province
85551,Sentence 4441,calle,rw
85552,,409,principal_street
85553,,e/c,rw
85554,,18,first_side_street
85555,,y,rw
85556,,14,second_side_street
85557,," , ",rw
85558,,SANTIAGO,locality
85559,,DE,locality
85560,,LAS,locality
85561,,VEGAS,locality
85562,,BOYEROS,municipality
85563,," , ",rw
85564,,CIUDAD,province
85565,,DE,province
85566,,LA,province
85567,,HABANA,province
85568,Sentence 4442,Ctra,rw
85569,,409,principal_street
85570,,%,rw
85571,,ca,rw
85572,,18,first_side_street
85573,,y,rw
85574,,200,second_side_street
85575,," , ",rw
85576,,SANTIAGO,locality
85577,,DE,locality
85578,,LAS,locality
85579,,VEGAS,locality
85580,," , ",rw
85581,,BOYEROS,municipality
85582,," , ",rw
85583,,CIUDAD,province
85584,,DE,province
85585,,LA,province
85586,,HABANA,province
85587,Sentence 4443,carretera,rw
85588,,409,principal_street
85589,,F5,building
85590,,apart.,rw
85591,,número,rw
85592,,8H8,apartment
85593,,entre,rw
85594,,ctra,rw
85595,,204,first_side_street
85596,,y,rw
85597,,calz.,rw
85598,,14,second_side_street
85599,," , ",rw
85600,,SANTIAGO,locality
85601,,DE,locality
85602,,LAS,locality
85603,,VEGAS,locality
85604,," , ",rw
85605,,BOYEROS,municipality
85606,," , ",rw
85607,,CIUDAD,province
85608,,DE,province
85609,,LA,province
85610,,HABANA,province
85611,Sentence 4444,90,principal_street
85612,,Edificio,rw
85613,,679,building
85614,,apt,rw
85615,,65,apartment
85616,,entre,rw
85617,,czda.,rw
85618,,35,first_side_street
85619,,y,rw
85620,,ctra,rw
85621,,33,second_side_street
85622,,B,second_side_street
85623,," , ",rw
85624,,JESUS,locality
85625,,MARIA,locality
85626,," , ",rw
85627,,MARIANAO,municipality
85628,," , ",rw
85629,,CIUDAD,province
85630,,DE,province
85631,,LA,province
85632,,HABANA,province
85633,Sentence 4445,avenida,rw
85634,,412,principal_street
85635,,Edifi,rw
85636,,83,building
85637,,apto.,rw
85638,,H1,apartment
85639,,entre,rw
85640,,9,first_side_street
85641,,&&%,rw
85642,,7MA,second_side_street
85643,,carretera,rw
85644,," , ",rw
85645,,PENNAS,locality
85646,,ALTAS,locality
85647,,HABANA,municipality
85648,,DEL,municipality
85649,,ESTE,municipality
85650,," , ",rw
85651,,CIUDAD,province
85652,,DE,province
85653,,LA,province
85654,,HABANA,province
85655,Sentence 4446,412,principal_street
85656,,C,building
85657,,apart.,rw
85658,,101,apartment
85659,,/,rw
85660,,9NA,first_side_street
85661,,calzada,rw
85662,,y,rw
85663,,calz.,rw
85664,,7,second_side_street
85665,," , ",rw
85666,,PENAS,locality
85667,,ALTAS,locality
85668,," , ",rw
85669,,HABAANA,municipality
85670,,DEL,municipality
85671,,ESTE,municipality
85672,," , ",rw
85673,,CIUDAD,province
85674,,DE,province
85675,,LA,province
85676,,HABBANA,province
85677,Sentence 4447,calle,rw
85678,,412,principal_street
85679,,ent.,rw
85680,,9NA,first_side_street
85681,,calzada,rw
85682,,y,rw
85683,,7MA,second_side_street
85684,,ave,rw
85685,," , ",rw
85686,,PENAS,locality
85687,,ALTAS,locality
85688,," , ",rw
85689,,HABANA,municipality
85690,,DEL,municipality
85691,,ESTE,municipality
85692,," , ",rw
85693,,CIUDAD,province
85694,,DE,province
85695,,LA,province
85696,,HABANA,province
85697,Sentence 4448,Ctra,rw
85698,,412,principal_street
85699,,edf,rw
85700,,66,building
85701,,apto.,rw
85702,,225A,apartment
85703,,e/c,rw
85704,,7,first_side_street
85705,,y,rw
85706,,21,second_side_street
85707,,ciudad,rw
85708,,PENAS,locality
85709,,ALTAS,locality
85710,,HABANA,municipality
85711,,DEL,municipality
85712,,ESTE,municipality
85713,," , ",rw
85714,,CIUDAD,province
85715,,DE,province
85716,,LA,province
85717,,HABANA,province
85718,Sentence 4449,Carr,rw
85719,,412,principal_street
85720,,EDF,rw
85721,,98,building
85722,,e,rw
85723,,/,rw
85724,,7M,first_side_street
85725,,Carr.,rw
85726,,y,rw
85727,,21,second_side_street
85728,," , ",rw
85729,,localidadd,rw
85730,,PEmAS,locality
85731,,ALAS,locality
85732,," , ",rw
85733,,HABANA,municipality
85734,,DEL,municipality
85735,,ESTE,municipality
85736,," , ",rw
85737,,CIUDAD,province
85738,,DE,province
85739,,LA,province
85740,,HABANA,province
85741,Sentence 4450,412,principal_street
85742,,ed.,rw
85743,,4,building
85744,,apt.,rw
85745,,39S,apartment
85746,,e/,rw
85747,,21,first_side_street
85748,,y,rw
85749,,Ave.,rw
85750,,19,second_side_street
85751,," , ",rw
85752,,PENAS,locality
85753,,ALTAS,locality
85754,," , ",rw
85755,,HABANA,municipality
85756,,DEL,municipality
85757,,ESTE,municipality
85758,," , ",rw
85759,,CIUDAD,province
85760,,DE,province
85761,,LA,province
85762,,HABANA,province
85763,Sentence 4451,412,principal_street
85764,,entre,rw
85765,,calle,rw
85766,,19,first_side_street
85767,,y,rw
85768,,calle,rw
85769,,17,second_side_street
85770,," , ",rw
85771,,PENAS,locality
85772,,ALTAS,locality
85773,,mcpio.,rw
85774,,HABANA,municipality
85775,,DEL,municipality
85776,,ESTE,municipality
85777,," , ",rw
85778,,CIUDAD,province
85779,,DE,province
85780,,LA,province
85781,,HABANA,province
85782,Sentence 4452,413,principal_street
85783,,/,rw
85784,,12,first_side_street
85785,,y,rw
85786,,16,second_side_street
85787,," , ",rw
85788,,SANTIAGO,locality
85789,,DE,locality
85790,,LAS,locality
85791,,VEGAS,locality
85792,,BOYEROS,municipality
85793,," , ",rw
85794,,CIUDAD,province
85795,,DE,province
85796,,LA,province
85797,,HABANA,province
85798,Sentence 4453,calle,rw
85799,,413,principal_street
85800,,edf.,rw
85801,,G785,building
85802,,e/c,rw
85803,,12,first_side_street
85804,,y,rw
85805,,202,second_side_street
85806,,SANTIAGO,locality
85807,,DE,locality
85808,,LAS,locality
85809,,VEGAS,locality
85810,," , ",rw
85811,,BOYEROS,municipality
85812,," , ",rw
85813,,CIUDAD,province
85814,,DE,province
85815,,LA,province
85816,,HABANA,province
85817,Sentence 4454,Ave,rw
85818,,413,principal_street
85819,,entre,rw
85820,,198,first_side_street
85821,,y,rw
85822,,16,second_side_street
85823,," , ",rw
85824,,SANTIAGO,locality
85825,,DE,locality
85826,,LAS,locality
85827,,VEGAS,locality
85828,," , ",rw
85829,,BOYEROS,municipality
85830,," , ",rw
85831,,CIUDAD,province
85832,,DE,province
85833,,LA,province
85834,,HABANA,province
85835,Sentence 4455,413,principal_street
85836,,edf,rw
85837,,106D1,building
85838,,e\c,rw
85839,,198,first_side_street
85840,,y,rw
85841,,202,second_side_street
85842,,SANTIAGO,locality
85843,,DE,locality
85844,,LAS,locality
85845,,VEGAS,locality
85846,," , ",rw
85847,,BOYEROS,municipality
85848,," , ",rw
85849,,CIUDAD,province
85850,,DE,province
85851,,LA,province
85852,,HABANA,province
85853,Sentence 4456,ca,rw
85854,,413,principal_street
85855,,entre,rw
85856,,16,first_side_street
85857,,y,rw
85858,,calle,rw
85859,,194,second_side_street
85860,,B,second_side_street
85861,," , ",rw
85862,,SANTIAGO,locality
85863,,DE,locality
85864,,LAS,locality
85865,,VEGAS,locality
85866,," , ",rw
85867,,BOYEROS,municipality
85868,," , ",rw
85869,,CIUDAD,province
85870,,DE,province
85871,,LA,province
85872,,HABANA,province
85873,Sentence 4457,SANTIAGO,locality
85874,,DE,locality
85875,,LAS,locality
85876,,VEGAS,locality
85877,,413,principal_street
85878,,CIUDAD,province
85879,,DE,province
85880,,LA,province
85881,,HABANA,province
85882,,BOYEROS,municipality
85883,,entre,rw
85884,,202,first_side_street
85885,,y,rw
85886,,194,second_side_street
85887,,B,second_side_street
85888,Sentence 4458,czda.,rw
85889,,413,principal_street
85890,,E/,rw
85891,,calle,rw
85892,,6,first_side_street
85893,,y,rw
85894,,194,second_side_street
85895,,B,second_side_street
85896,," , ",rw
85897,,SANTIAGO,locality
85898,,DE,locality
85899,,LAS,locality
85900,,VEGAS,locality
85901,," , ",rw
85902,,BOYEROS,municipality
85903,," , ",rw
85904,,CIUDAD,province
85905,,DE,province
85906,,LA,province
85907,,HABANA,province
85908,Sentence 4459,413,principal_street
85909,,Edif.,rw
85910,,19046,building
85911,,e/c,rw
85912,,192,first_side_street
85913,,y,rw
85914,,Carr.,rw
85915,,194,second_side_street
85916,,B,second_side_street
85917,," , ",rw
85918,,localidad,rw
85919,,SANTIAGO,locality
85920,,DE,locality
85921,,LAS,locality
85922,,VEGAS,locality
85923,," , ",rw
85924,,BOYEROS,municipality
85925,," , ",rw
85926,,CIUDAD,province
85927,,DE,province
85928,,LA,province
85929,,HABANA,province
85930,Sentence 4460,413,principal_street
85931,,entre,rw
85932,,calles,rw
85933,,12,first_side_street
85934,,y,rw
85935,,14,second_side_street
85936,," , ",rw
85937,,SANTIAGO,locality
85938,,DE,locality
85939,,LAS,locality
85940,,VEGAS,locality
85941,," , ",rw
85942,,BOYEROS,municipality
85943,,CIUDAD,province
85944,,DE,province
85945,,LA,province
85946,,HABANA,province
85947,Sentence 4461,413,principal_street
85948,,e/c,rw
85949,,12,first_side_street
85950,,y,rw
85951,,calle,rw
85952,,200,second_side_street
85953,," , ",rw
85954,,rpt,rw
85955,,SANTIAGO,locality
85956,,DE,locality
85957,,LAS,locality
85958,,VEGAS,locality
85959,,BOYEROS,municipality
85960,," , ",rw
85961,,CIUDAD,province
85962,,DE,province
85963,,LA,province
85964,,HABANA,province
85965,Sentence 4462,413,principal_street
85966,,e/c,rw
85967,,198,first_side_street
85968,,y,rw
85969,,Carr,rw
85970,,14,second_side_street
85971,,SANTIAGO,locality
85972,,DE,locality
85973,,LAS,locality
85974,,VEGAS,locality
85975,," , ",rw
85976,,BOYEROS,municipality
85977,," , ",rw
85978,,CIUDAD,province
85979,,DE,province
85980,,LA,province
85981,,HABANA,province
85982,Sentence 4463,pasaje,rw
85983,,413,principal_street
85984,,edf,rw
85985,,D91,building
85986,,apt,rw
85987,,nu,rw
85988,,66,apartment
85989,,E/,rw
85990,,198,first_side_street
85991,,y,rw
85992,,Carr,rw
85993,,200,second_side_street
85994,," , ",rw
85995,,SANTIAGO,locality
85996,,DE,locality
85997,,LAS,locality
85998,,VEGAS,locality
85999,," , ",rw
86000,,M.,rw
86001,,BOYEROS,municipality
86002,," , ",rw
86003,,CIUUDAD,province
86004,,DE,province
86005,,LAA,province
86006,,HABANA,province
86007,Sentence 4464,413,principal_street
86008,,entre,rw
86009,,calles,rw
86010,,4,first_side_street
86011,,y,rw
86012,,2,second_side_street
86013,," , ",rw
86014,,SANTIAGO,locality
86015,,DE,locality
86016,,LAS,locality
86017,,VEGAS,locality
86018,,BOYEROS,municipality
86019,," , ",rw
86020,,CIUDAD,province
86021,,DE,province
86022,,LA,province
86023,,HABANA,province
86024,Sentence 4465,413,principal_street
86025,,ent.,rw
86026,,ave.,rw
86027,,4,first_side_street
86028,,y,rw
86029,,188,second_side_street
86030,,SANTIAGO,locality
86031,,DE,locality
86032,,LAS,locality
86033,,VEGAS,locality
86034,," , ",rw
86035,,BOYEROS,municipality
86036,," , ",rw
86037,,CIUDAD,province
86038,,DE,province
86039,,LA,province
86040,,HABANA,province
86041,Sentence 4466,calle,rw
86042,,413,principal_street
86043,,EDIFICIO,rw
86044,,F5,building
86045,,apto.,rw
86046,,84,apartment
86047,,e\c,rw
86048,,190,first_side_street
86049,,y,rw
86050,,2,second_side_street
86051,,reparto,rw
86052,,SANTIAGO,locality
86053,,DE,locality
86054,,LAS,locality
86055,,VEGAS,locality
86056,," , ",rw
86057,,BOYEROS,municipality
86058,,CIUDAD,province
86059,,DE,province
86060,,LA,province
86061,,HABANA,province
86062,Sentence 4467,15,principal_street
86063,,edif.,rw
86064,,num,rw
86065,,8G8,building
86066,,apart.,rw
86067,,13G,apartment
86068,,e/,rw
86069,,C,first_side_street
86070,,y,rw
86071,,calle,rw
86072,,CRUZ,second_side_street
86073,,FERNANDEZ,second_side_street
86074,,reparto,rw
86075,,LAWTON,locality
86076,,BATISTA,locality
86077,," , ",rw
86078,,DIEZ,municipality
86079,,DE,municipality
86080,,OCTUBRE,municipality
86081,," , ",rw
86082,,CIUDAD,province
86083,,DE,province
86084,,LA,province
86085,,HABANA,province
86086,Sentence 4468,DIEZ,municipality
86087,,DE,municipality
86088,,OCTUBRE,municipality
86089,,%,rw
86090,,C,first_side_street
86091,,y,rw
86092,,calle,rw
86093,,B,second_side_street
86094,,LAWTON,locality
86095,,15,principal_street
86096,,CIUDAD,province
86097,,DE,province
86098,,LA,province
86099,,HABANA,province
86100,Sentence 4469,Ave,rw
86101,,15,principal_street
86102,,entre,rw
86103,,E,first_side_street
86104,,y,rw
86105,,MAYOR,second_side_street
86106,,rpt,rw
86107,,LUYANO,locality
86108,," , ",rw
86109,,DIEZ,municipality
86110,,DE,municipality
86111,,OCTUBRE,municipality
86112,,CIUDAD,province
86113,,DE,province
86114,,LA,province
86115,,HABANA,province
86116,Sentence 4470,ctra,rw
86117,,15,principal_street
86118,,entre,rw
86119,,POCITO,first_side_street
86120,,y,rw
86121,,ave,rw
86122,,TEJAR,second_side_street
86123,," , ",rw
86124,,LAWTON,locality
